ERP,SalesID,Date,Key_Accounts,CustomerName,Country,ItemNumber,LifeCycle,Pillar,SubPillar,InvoiceAmount,InvoiceQuantity,Sales price
Bestar,1680429,2025-04-07,E2GO,Everything2Go.com,USA,93880-59,Active,BBF,Desking,825.54,2,412.77
Bestar,1669343,2025-02-06,E2GO,Everything2Go.com,USA,93885-000052,Active,BBF,Desking,790.05,1,790.05
Bestar,1673195,2025-02-27,E2GO,Everything2Go.com,USA,93885-59,Active,BBF,Desking,790.05,1,790.05
Bestar,1679381,2025-04-01,E2GO,Everything2Go.com,USA,93885-59,Active,BBF,Desking,1580.1,2,790.05
Bestar,1681750,2025-04-14,E2GO,Everything2Go.com,USA,93885-59,Active,BBF,Desking,790.05,1,790.05
Bestar,1669435,2025-02-12,E2GO,Everything2Go.com,USA,93891-000052,Active,BBF,Desking,708.14,2,354.07
Bestar,1686632,2025-05-19,E2GO,Everything2Go.com,USA,93891-000052,Active,BBF,Desking,354.07,1,354.07
Bestar,1663843,2025-01-21,E2GO,Everything2Go.com,USA,93891-59,Active,BBF,Desking,355.53,1,355.53
Bestar,1663903,2025-01-21,E2GO,Everything2Go.com,USA,93892-000052,Active,BBF,Desking,485.99,1,485.99
Bestar,1666296,2025-01-29,E2GO,Everything2Go.com,USA,93892-000052,Active,BBF,Desking,485.99,1,485.99
Bestar,1675609,2025-03-12,E2GO,Everything2Go.com,USA,99400-1152,Active,BBF,Desking,157,1,157
Bestar,1664206,2025-01-19,E2GO,Everything2Go.com,USA,99620-000047,Active,BBF,Filing & Storage,260.88,2,130.44
Bestar,1671201,2025-02-14,E2GO,Everything2Go.com,USA,99810-1152,Active,BBF,Desking,83.86,1,83.86
Bestar,1665274,2025-01-22,E2GO,Everything2Go.com,USA,99885-000047,Active,BBF,Desking,790.05,1,790.05
Bestar,1682245,2025-04-17,E2GO,Everything2Go.com,USA,99885-000047,Active,BBF,Desking,790.05,1,790.05
Bestar,1672350,2025-02-24,E2GO,Everything2Go.com,USA,99886-000047,Active,BBF,Desking,1912.74,2,956.37
Bestar,1659159,2025-01-03,E2GO,Everything2Go.com,USA,AK-MA01D-18,End of life,BBF,Accessories,39.8,2,19.9
Bestar,1659512,2025-01-03,E2GO,Everything2Go.com,USA,AK-MA01D-18,End of life,BBF,Accessories,19.9,1,19.9
Bestar,1662838,2025-01-20,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,954.42,2,477.21
Bestar,1663987,2025-01-20,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,1431.63,3,477.21
Bestar,1668132,2025-02-04,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,477.21,1,477.21
Bestar,1669454,2025-02-07,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,477.21,1,477.21
Bestar,1672376,2025-02-24,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,1908.84,4,477.21
Bestar,1673431,2025-02-28,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,954.42,2,477.21
Bestar,1675614,2025-03-12,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,954.42,2,477.21
Bestar,1676067,2025-03-17,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,954.42,2,477.21
Bestar,1677390,2025-03-24,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,1431.63,3,477.21
Bestar,1684525,2025-05-05,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,954.42,2,477.21
Bestar,1684717,2025-05-05,Grainger,Grainger - EDI,USA,100871C-17,Active,BBF,Cubicle Systems,1431.63,3,477.21
Bestar,1662154,2025-01-10,Grainger,Grainger - EDI,USA,100871D-17,Active,BBF,Cubicle Systems,1408.54,2,704.27
Bestar,1669465,2025-02-07,Grainger,Grainger - EDI,USA,100871D-17,Active,BBF,Cubicle Systems,2112.81,3,704.27
Bestar,1673552,2025-03-03,Grainger,Grainger - EDI,USA,100871D-17,Active,BBF,Cubicle Systems,2112.81,3,704.27
Bestar,1662291,2025-01-10,Grainger,Grainger - EDI,USA,100872C-17,Active,BBF,Cubicle Systems,1353.29,1,1353.29
Bestar,1662838,2025-01-20,Grainger,Grainger - EDI,USA,100872C-17,Active,BBF,Cubicle Systems,1353.29,1,1353.29
Bestar,1672235,2025-02-20,Grainger,Grainger - EDI,USA,100872C-17,Active,BBF,Cubicle Systems,2706.58,2,1353.29
Bestar,1675168,2025-03-14,Grainger,Grainger - EDI,USA,100872C-17,Active,BBF,Cubicle Systems,5413.16,4,1353.29
Bestar,1681396,2025-04-14,Grainger,Grainger - EDI,USA,100872C-17,Active,BBF,Cubicle Systems,2706.58,2,1353.29
Bestar,1683762,2025-04-30,Grainger,Grainger - EDI,USA,100872C-17,Active,BBF,Cubicle Systems,1353.29,1,1353.29
Bestar,1683727,2025-04-30,Grainger,Grainger - EDI,USA,100872D-17,Active,BBF,Cubicle Systems,1812.08,1,1812.08
Bestar,1666935,2025-01-30,Grainger,Grainger - EDI,USA,100873C-17,Active,BBF,Cubicle Systems,11314.15,5,2262.83
Bestar,1662741,2025-01-17,Grainger,Grainger - EDI,USA,110402-1132,Active,BBF,Desking,1173.04,8,146.63
Bestar,1691495,2025-06-23,Grainger,ZORO (GRAINGER 1),USA,110620-1117,Active,BBF,Filing & Storage,130.07,1,130.07
Bestar,1662741,2025-01-17,Grainger,Grainger - EDI,USA,110620-1132,Active,BBF,Filing & Storage,832.48,8,104.06
Bestar,1678863,2025-04-01,Grainger,Grainger - EDI,USA,110620-1132,Active,BBF,Filing & Storage,130.07,1,130.07
Bestar,1678863,2025-04-01,Grainger,Grainger - EDI,USA,110820-1132,Active,BBF,Desking,83.62,1,83.62
Bestar,1661898,2025-01-10,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,691.76,2,345.88
Bestar,1662023,2025-01-10,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1662559,2025-01-14,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,1383.52,4,345.88
Bestar,1663435,2025-01-17,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1664060,2025-01-21,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,691.76,2,345.88
Bestar,1664200,2025-01-22,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1665582,2025-01-24,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1665765,2025-01-24,Grainger,ZORO (GRAINGER 1),USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1666971,2025-01-30,Grainger,ZORO (GRAINGER 1),USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1667221,2025-01-31,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,691.76,2,345.88
Bestar,1665849,2025-02-03,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,1383.52,4,345.88
Bestar,1668789,2025-02-06,Grainger,ZORO (GRAINGER 1),USA,110885-32,Active,BBF,Desking,4496.44,13,345.88
Bestar,1667837,2025-02-07,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1668713,2025-02-07,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,2767.04,8,345.88
Bestar,1669022,2025-02-07,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,1729.4,5,345.88
Bestar,1669739,2025-02-10,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,691.76,2,345.88
Bestar,1670693,2025-02-13,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,691.76,2,345.88
Bestar,1671942,2025-02-20,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,1037.64,3,345.88
Bestar,1672707,2025-02-25,Grainger,ZORO (GRAINGER 1),USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1673209,2025-02-27,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1673778,2025-03-03,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,2075.28,6,345.88
Bestar,1673941,2025-03-05,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,1729.4,5,345.88
Bestar,1674530,2025-03-06,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,2767.04,8,345.88
Bestar,1674350,2025-03-07,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1675214,2025-03-13,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1676410,2025-03-19,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1677359,2025-03-21,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1677462,2025-03-25,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1677772,2025-03-26,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1678288,2025-03-27,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1678322,2025-03-27,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1678175,2025-03-31,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1678512,2025-03-31,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1681242,2025-04-14,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,1383.52,4,345.88
Bestar,1681304,2025-04-15,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1682743,2025-04-24,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,691.76,2,345.88
Bestar,1683316,2025-04-29,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1683785,2025-04-29,Grainger,ZORO (GRAINGER 1),USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1685822,2025-05-13,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1685748,2025-05-14,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,691.76,2,345.88
Bestar,1685653,2025-05-15,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1687804,2025-05-28,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1689513,2025-06-06,Grainger,ZORO (GRAINGER 1),USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1689563,2025-06-09,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,345.88,1,345.88
Bestar,1690107,2025-06-12,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,1729.4,5,345.88
Bestar,1690243,2025-06-12,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,691.76,2,345.88
Bestar,1690263,2025-06-12,Grainger,Grainger - EDI,USA,110885-32,Active,BBF,Desking,5534.08,16,345.88
